House,EnergyProduction
253,533.618902281566
254,533.618902281566
255,483.34719694021095
256,504.08471060449824
257,495.23942479734296
258,856.0521871977369
259,562.3610148108535
260,540.3478293923189
261,648.3519106260893
262,824.1692601238917
263,621.3262869134498
264,483.34719694021095
265,918.4690364559435
266,918.4690364559435
267,483.34719694021095
268,483.34719694021095
269,649.3267381436538
270,483.34719694021095
271,808.0851916933098
272,781.5296992259714
273,557.9826385343174
274,483.34719694021095
275,621.3262869134498
276,540.3478293923189
277,1053.011448434319
278,557.9826385343174
279,533.618902281566
280,918.4690364559435
281,824.1692601238917
282,741.9188988345146
283,807.1010415238318
284,533.618902281566
285,648.3519106260893
286,649.3267381436538
287,621.3262869134498
288,533.618902281566
289,781.5296992259714
290,856.0521871977369
291,918.4690364559435
292,660.3768428971796
293,632.4595266102076
294,533.5444345254801
295,557.9826385343174
296,483.34719694021095
297,724.175316710456
298,652.7247408104643
299,807.1010415238318
300,558.261998456516
301,469.9384361687238
302,521.8221121520025
303,540.3478293923189
304,918.4690364559435
305,649.3267381436538
306,557.9826385343174
307,741.9188988345146
308,557.9826385343174
309,562.3610148108535
310,469.9384361687238
311,540.3478293923189
312,648.3519106260893
313,808.0851916933098
314,615.5130658115876
315,558.261998456516
316,648.3519106260893
317,558.261998456516
318,558.261998456516
319,558.261998456516
320,469.9384361687238
321,562.3610148108535
322,724.175316710456
323,724.175316710456
324,741.9188988345146
325,808.0851916933098
326,595.2626080573145
327,557.9826385343174
328,495.23942479734296
329,558.261998456516
330,533.618902281566
331,615.5130658115876
332,483.34719694021095
333,781.5296992259714
334,807.1010415238318
335,521.8221121520025
336,741.9188988345146
337,649.3267381436538
338,824.1692601238917
339,558.261998456516
340,808.0851916933098
341,824.1692601238917
342,781.5296992259714
343,533.618902281566
344,660.3768428971796
345,521.8221121520025
346,660.3768428971796
347,504.08471060449824
348,781.5296992259714
349,652.7247408104643
350,856.0521871977369
351,918.4690364559435
352,533.5444345254801
353,504.08471060449824
354,533.618902281566
355,558.261998456516
356,724.175316710456
357,621.3262869134498
358,724.175316710456
359,621.3262869134498
360,781.5296992259714
361,521.8221121520025
362,918.4690364559435
363,558.261998456516
364,807.1010415238318
365,1053.011448434319
366,807.1010415238318
367,521.8221121520025
368,483.34719694021095
369,562.3610148108535
370,495.23942479734296
371,918.4690364559435
372,741.9188988345146
373,495.23942479734296
374,856.0521871977369
375,615.5130658115876
376,856.0521871977369
377,724.175316710456
378,558.261998456516
379,483.34719694021095
380,533.618902281566
381,918.4690364559435
382,808.0851916933098
383,533.5444345254801
384,856.0521871977369
385,504.08471060449824
386,824.1692601238917
387,557.9826385343174
388,808.0851916933098
389,807.1010415238318
390,632.4595266102076
391,824.1692601238917
392,540.3478293923189
393,808.0851916933098
394,652.7247408104643
395,1053.011448434319
396,741.9188988345146
397,652.7247408104643
398,648.3519106260893
399,918.4690364559435
400,632.4595266102076
401,741.9188988345146
402,483.34719694021095
403,557.9826385343174
404,741.9188988345146
405,741.9188988345146
406,660.3768428971796
407,615.5130658115876
408,856.0521871977369
409,807.1010415238318
410,660.3768428971796
411,808.0851916933098
412,724.175316710456
413,558.261998456516
414,649.3267381436538
415,724.175316710456
416,595.2626080573145
417,918.4690364559435
418,649.3267381436538
419,856.0521871977369
420,533.618902281566
421,724.175316710456
422,856.0521871977369
423,918.4690364559435
424,483.34719694021095
425,521.8221121520025
426,615.5130658115876
427,807.1010415238318
428,632.4595266102076
429,632.4595266102076
430,533.618902281566
431,540.3478293923189
432,648.3519106260893
433,504.08471060449824
434,808.0851916933098
435,632.4595266102076
436,660.3768428971796
437,558.261998456516
438,621.3262869134498
439,621.3262869134498
440,652.7247408104643
441,621.3262869134498
442,540.3478293923189
443,1053.011448434319
444,469.9384361687238
445,724.175316710456
446,632.4595266102076
447,824.1692601238917
448,504.08471060449824
449,469.9384361687238
450,652.7247408104643
451,632.4595266102076
452,741.9188988345146
453,856.0521871977369
454,781.5296992259714
455,724.175316710456
456,595.2626080573145
457,558.261998456516
458,781.5296992259714
459,807.1010415238318
460,632.4595266102076
461,824.1692601238917
462,533.5444345254801
463,483.34719694021095
464,660.3768428971796
465,741.9188988345146
466,562.3610148108535
467,557.9826385343174
468,649.3267381436538
469,621.3262869134498
470,595.2626080573145
471,781.5296992259714
472,660.3768428971796
473,533.5444345254801
474,652.7247408104643
475,632.4595266102076
476,649.3267381436538
477,856.0521871977369
478,649.3267381436538
479,469.9384361687238
480,724.175316710456
481,648.3519106260893
482,724.175316710456
483,533.5444345254801
484,495.23942479734296
485,807.1010415238318
486,540.3478293923189
487,741.9188988345146
488,724.175316710456
489,540.3478293923189
490,652.7247408104643
491,595.2626080573145
492,615.5130658115876
493,781.5296992259714
494,660.3768428971796
495,483.34719694021095
496,621.3262869134498
497,558.261998456516
498,808.0851916933098
499,918.4690364559435
500,504.08471060449824
