House,EnergyProduction
263,177.28936858222824
264,562.0547638213659
265,395.54674319688013
266,395.54674319688013
267,562.0547638213659
268,562.0547638213659
269,637.0112627761887
270,562.0547638213659
271,705.8999823216142
272,421.9583871409403
273,604.9403798050702
274,562.0547638213659
275,177.28936858222824
276,544.5146203910351
277,276.8571361576634
278,604.9403798050702
279,623.8155508186425
280,395.54674319688013
281,626.5662912020923
282,694.8265004027218
283,564.2687022143868
284,623.8155508186425
285,656.2782053905765
286,637.0112627761887
287,177.28936858222824
288,623.8155508186425
289,421.9583871409403
290,622.0915390734694
291,395.54674319688013
292,878.1944628609608
293,549.8042968994991
294,524.9675286053581
295,604.9403798050702
296,562.0547638213659
297,906.8820851049975
298,865.0491092633256
299,564.2687022143868
300,744.5445743335016
301,586.2216727148032
302,554.7003611763299
303,544.5146203910351
304,395.54674319688013
305,637.0112627761887
306,604.9403798050702
307,694.8265004027218
308,604.9403798050702
309,878.5826975539508
310,586.2216727148032
311,544.5146203910351
312,656.2782053905765
313,705.8999823216142
314,697.0762800208412
315,744.5445743335016
316,656.2782053905765
317,744.5445743335016
318,744.5445743335016
319,744.5445743335016
320,586.2216727148032
321,878.5826975539508
322,906.8820851049975
323,906.8820851049975
324,694.8265004027218
325,705.8999823216142
326,653.7993435110752
327,604.9403798050702
328,621.6319049013591
329,744.5445743335016
330,623.8155508186425
331,697.0762800208412
332,562.0547638213659
333,421.9583871409403
334,564.2687022143868
335,554.7003611763299
336,694.8265004027218
337,637.0112627761887
338,626.5662912020923
339,744.5445743335016
340,705.8999823216142
341,626.5662912020923
342,421.9583871409403
343,623.8155508186425
344,878.1944628609608
345,554.7003611763299
346,878.1944628609608
347,791.6252532123606
348,421.9583871409403
349,865.0491092633256
350,622.0915390734694
351,395.54674319688013
352,524.9675286053581
353,791.6252532123606
354,623.8155508186425
355,744.5445743335016
356,906.8820851049975
357,177.28936858222824
358,906.8820851049975
359,177.28936858222824
360,421.9583871409403
361,554.7003611763299
362,395.54674319688013
363,744.5445743335016
364,564.2687022143868
365,276.8571361576634
366,564.2687022143868
367,554.7003611763299
368,562.0547638213659
369,878.5826975539508
370,621.6319049013591
371,395.54674319688013
372,694.8265004027218
373,621.6319049013591
374,622.0915390734694
375,697.0762800208412
376,622.0915390734694
377,906.8820851049975
378,744.5445743335016
379,562.0547638213659
380,623.8155508186425
381,395.54674319688013
382,705.8999823216142
383,524.9675286053581
384,622.0915390734694
385,791.6252532123606
386,626.5662912020923
387,604.9403798050702
388,705.8999823216142
389,564.2687022143868
390,549.8042968994991
391,626.5662912020923
392,544.5146203910351
393,705.8999823216142
394,865.0491092633256
395,276.8571361576634
396,694.8265004027218
397,865.0491092633256
398,656.2782053905765
399,395.54674319688013
400,549.8042968994991
401,694.8265004027218
402,562.0547638213659
403,604.9403798050702
404,694.8265004027218
405,694.8265004027218
406,878.1944628609608
407,697.0762800208412
408,622.0915390734694
409,564.2687022143868
410,878.1944628609608
411,705.8999823216142
412,906.8820851049975
413,744.5445743335016
414,637.0112627761887
415,906.8820851049975
416,653.7993435110752
417,395.54674319688013
418,637.0112627761887
419,622.0915390734694
420,623.8155508186425
421,906.8820851049975
422,622.0915390734694
423,395.54674319688013
424,562.0547638213659
425,554.7003611763299
426,697.0762800208412
427,564.2687022143868
428,549.8042968994991
429,549.8042968994991
430,623.8155508186425
431,544.5146203910351
432,656.2782053905765
433,791.6252532123606
434,705.8999823216142
435,549.8042968994991
436,878.1944628609608
437,744.5445743335016
438,177.28936858222824
439,177.28936858222824
440,865.0491092633256
441,177.28936858222824
442,544.5146203910351
443,276.8571361576634
444,586.2216727148032
445,906.8820851049975
446,549.8042968994991
447,626.5662912020923
448,791.6252532123606
449,586.2216727148032
450,865.0491092633256
451,549.8042968994991
452,694.8265004027218
453,622.0915390734694
454,421.9583871409403
455,906.8820851049975
456,653.7993435110752
457,744.5445743335016
458,421.9583871409403
459,564.2687022143868
460,549.8042968994991
461,626.5662912020923
462,524.9675286053581
463,562.0547638213659
464,878.1944628609608
465,694.8265004027218
466,878.5826975539508
467,604.9403798050702
468,637.0112627761887
469,177.28936858222824
470,653.7993435110752
471,421.9583871409403
472,878.1944628609608
473,524.9675286053581
474,865.0491092633256
475,549.8042968994991
476,637.0112627761887
477,622.0915390734694
478,637.0112627761887
479,586.2216727148032
480,906.8820851049975
481,656.2782053905765
482,906.8820851049975
483,524.9675286053581
484,621.6319049013591
485,564.2687022143868
486,544.5146203910351
487,694.8265004027218
488,906.8820851049975
489,544.5146203910351
490,865.0491092633256
491,653.7993435110752
492,697.0762800208412
493,421.9583871409403
494,878.1944628609608
495,562.0547638213659
496,177.28936858222824
497,744.5445743335016
498,705.8999823216142
499,395.54674319688013
500,791.6252532123606
