2012,6,1.120218579,0.712026833,0.536591893,0.847087379
2012,7,1.253658537,1.103633917,1.363765529,1.197707736
2012,8,1.105058366,1.59695122,2.680870954,1.16507177
2012,9,0.873239437,0.633066056,0.374511128,0.727926078
2012,10,0.709677419,1.135102533,1.085427146,0.957686883
2012,11,0.596590909,0.917109458,0.649651821,0.768777614
2012,12,0.466666667,1.097334878,0.822586839,0.95210728
2013,1,0.673469388,1.225976769,1.233455289,1.271629779
2013,2,1.181818182,0.834625323,0.75728342,1.050632911
2013,3,2.58974359,1.047987616,1.767423742,1.200301205
2013,4,1.297029703,1.053668144,1.264394683,1.079046424
2013,5,1.396946565,1.155140187,1.577100187,1.168604651
2013,6,1.196721311,0.512944984,0.287831345,0.731343284
2011,8,1.007782101,0.985042735,0.974077395,0.916666667
2011,9,0.907335907,0.940347072,0.842287591,0.976789168
2011,10,0.744680851,0.790657439,0.53946319,0.813861386
2011,11,0.72,1.057622174,0.94913359,0.97323601
2011,12,0.428571429,1.277931034,1.069119969,1.2225
2012,1,0.5,1.042093902,0.767889468,1.063394683
2012,2,1.296296296,0.818746763,0.763222793,0.855769231
2012,3,2,0.942441493,1.256098784,1.076404494
2012,4,1.7,1.151677852,1.729364305,1.104384134
2012,5,1.445378151,1.158508159,1.613574181,1.103969754
2012,6,1.098837209,0.849094567,0.755751125,0.868150685
2012,7,1.285714286,1.057464455,1.267954855,1.224852071
2012,8,1.111111111,1.505882353,2.390346352,1.111111111
2012,9,0.9,0.659598214,0.412743456,0.691304348
2012,10,0.724279835,0.997743937,0.847210621,0.922431866
2012,11,0.625,0.903900509,0.645923775,0.75
2012,12,0.490909091,1.07879925,0.815420845,0.942424242
2013,1,0.62962963,1.28115942,1.302413614,1.270096463
2013,2,1.176470588,0.828959276,0.745344289,1.055696203
2013,3,2.475,1.011462882,1.609487105,1.215827338
2013,4,1.272727273,1.066378845,1.282893832,1.16765286
2013,5,1.301587302,1.218117409,1.692836255,1.221283784
2013,6,1.231707317,0.520149564,0.300268821,0.737206086
2011,8,1.007782101,0.985042735,0.974077395,0.916666667
2011,9,0.907335907,0.940347072,0.842287591,0.976789168
2011,10,0.744680851,0.790657439,0.53946319,0.813861386
2011,11,0.72,1.057622174,0.94913359,0.97323601
2011,12,0.428571429,1.277931034,1.069119969,1.2225
2012,1,0.5,1.042093902,0.767889468,1.063394683
2012,2,1.296296296,0.818746763,0.763222793,0.855769231
2012,3,2,0.942441493,1.256098784,1.076404494
2012,4,1.7,1.151677852,1.729364305,1.104384134
2012,5,1.445378151,1.158508159,1.613574181,1.103969754
2012,6,1.098837209,0.849094567,0.755751125,0.868150685
2012,7,1.285714286,1.057464455,1.267954855,1.224852071
2012,8,1.111111111,1.505882353,2.390346352,1.111111111
2012,9,0.9,0.659598214,0.412743456,0.691304348
2012,10,0.724279835,0.997743937,0.847210621,0.922431866
2012,11,0.625,0.903900509,0.645923775,0.75
2012,12,0.490909091,1.07879925,0.815420845,0.942424242
2013,1,0.62962963,1.28115942,1.302413614,1.270096463
2013,2,1.176470588,0.828959276,0.745344289,1.055696203
2013,3,2.475,1.011462882,1.609487105,1.215827338
2013,4,1.272727273,1.066378845,1.282893832,1.16765286
2013,5,1.301587302,1.218117409,1.692836255,1.221283784
2013,6,1.231707317,0.520149564,0.300268821,0.737206086
2011,8,0.995967742,0.975856261,0.950373552,0.956577267
2011,9,0.866396761,0.919447641,0.786887082,0.805073431
2011,10,0.714953271,1.030037547,0.897108436,0.99668325
2011,11,0.692810458,0.994532199,0.823274975,0.816971714
2011,12,0.320754717,1.172266341,0.778285818,1.024439919
2012,1,0.235294118,1.016154247,0.500869756,1.097415507
2012,2,2.5,0.82974359,1.088573647,0.971014493
2012,3,3.1,1.038318912,1.898201777,1.257462687
2012,4,1.951612903,1.119642857,1.751281129,1.151335312
2012,5,1.380165289,1.094098884,1.406302343,1.057989691
2012,6,1.209580838,0.720116618,0.570325928,0.891595615
2012,7,1.202970297,1.126855601,1.392720562,0.986338798
2012,8,1.061728395,1.537125749,2.434588193,1.246537396
2012,9,0.88372093,0.705492793,0.467888891,0.771111111
2012,10,0.684210526,1.018774158,0.858520591,0.900576369
2012,11,0.532051282,0.982113821,0.703558789,0.8224
2012,12,0.289156627,0.872516556,0.409368035,0.86770428
2013,1,0.375,1.352308665,1.119869188,1.304932735
2013,2,2.888888889,0.857811038,1.250687127,0.962199313
2013,3,3.576923077,1.185387132,2.657511895,1.355357143
2013,4,1.279569892,1.035418583,1.212729429,1.090909091
2013,5,1.487394958,1.113282985,1.511556188,1.11352657
2013,6,1.192090395,0.48603352,0.257921199,0.726681128
2011,8,0.981684982,0.919795222,0.838239983,0.979332273
2011,9,0.895522388,1.115027829,1.176547966,1.050324675
2011,10,0.720833333,0.944536883,0.757452273,0.975270479
2011,11,0.710982659,1.03758074,0.907764735,0.990491284
2011,12,0.398373984,1.161290323,0.851191148,1.208
2012,1,0.530612245,1.00877193,0.741266907,0.989403974
2012,2,1.307692308,0.900966184,0.928260278,0.921017403
2012,3,2.058823529,0.938873995,1.26480677,1.031976744
2012,4,1.842857143,1.011422045,1.388707131,1.009859155
2012,5,1.426356589,1.224167137,1.789762851,1.175732218
2012,6,1.152173913,0.636070111,0.434279167,0.84223013
2012,7,1.235849057,1.047860769,1.220646408,1.06056338
2012,8,1.099236641,1.77716263,3.311310779,1.272244356
2012,9,0.868055556,0.604361371,0.34030408,0.754697286
2012,10,0.7,1.278350515,1.367253115,1.02351314
2012,11,0.588571429,0.943548387,0.683011382,0.825675676
2012,12,0.475728155,1.069978632,0.789640904,1.006546645
2013,1,0.673469388,1.219171243,1.219799218,1.245528455
2013,2,1.121212121,0.843570844,0.753506519,0.983028721
2013,3,2.648648649,1.088834951,1.929462232,1.151394422
2013,4,1.316326531,1.009362461,1.168896653,1.002306805
2013,5,1.480620155,1.136042403,1.570402262,1.116225547
2013,6,1.193717277,0.494556765,0.26722866,0.693814433
2011,8,0.996138996,0.900859599,0.809979807,0.944108761
2011,9,0.887596899,1.063613232,1.065799105,0.9104
2011,10,0.72489083,0.92284689,0.725096166,0.913884007
2011,11,0.692771084,1.038885288,0.89831793,0.878846154
2011,12,0.365217391,1.202121023,0.873317392,1.054704595
2012,1,0.404761905,1.025428127,0.668975584,1.097510373
2012,2,1.647058824,0.82034413,0.863667753,0.935727788
2012,3,2.428571429,1.004935225,1.573807387,1.17979798
2012,4,1.867647059,1.084100675,1.606151967,1.128424658
2012,5,1.393700787,1.171007928,1.618841925,1.063732929
2012,6,1.15819209,0.689555126,0.511715156,0.868758916
2012,7,1.229268293,1.193548387,1.579440974,1.026272578
2012,8,1.079365079,1.485311398,2.292024254,1.216
2012,9,0.878676471,0.686708861,0.4420382,0.772368421
2012,10,0.69874477,1.016705069,0.864070668,0.940374787
2012,11,0.556886228,0.966572238,0.697191162,0.829710145
2012,12,0.387096774,0.980656506,0.598333892,0.956331878
2013,1,0.555555556,1.30125523,1.262085345,1.289954338
2013,2,1.7,0.851171337,0.944622839,0.94159292
2013,3,2.911764706,1.102536427,2.074264015,1.236842105
2013,4,1.292929293,1.045031816,1.24178501,1.068389058
2013,5,1.4296875,1.158782201,1.605551319,1.129445235
2013,6,1.18579235,0.502425222,0.274882561,0.705289673
2011,8,1,0.934398175,0.873099949,0.918367347
2011,9,0.906015038,1.065323565,1.080266157,1.068686869
2011,10,0.738589212,0.814899713,0.570702546,0.812854442
2011,11,0.696629213,1.085794655,0.984002587,1.006976744
2011,12,0.411290323,1.251295337,1.004139145,1.210161663
2012,1,0.490196078,1.042443064,0.760833461,1.061068702
2012,2,1.44,0.792949355,0.754522416,0.825539568
2012,3,2.027777778,0.964934252,1.325884291,1.039215686
2012,4,1.767123288,1.083062946,1.559340005,1.098532495
2012,5,1.418604651,1.205512283,1.730907936,1.08778626
2012,6,1.103825137,0.737574553,0.571560213,0.822807018
2012,7,1.267326733,1.194070081,1.605106788,1.275053305
2012,8,1.1015625,1.453724605,2.218037344,1.112040134
2012,9,0.879432624,0.658385093,0.406500669,0.723308271
2012,10,0.709677419,1.011792453,0.862409168,0.931392931
2012,11,0.590909091,0.939393939,0.678353146,0.772321429
2012,12,0.461538462,1.094913151,0.814447873,0.988439306
2013,1,0.645833333,1.247592068,1.250850591,1.269005848
2013,2,1.322580645,0.842870118,0.817019451,1.013824885
2013,3,2.536585366,1.009159483,1.621975734,1.190909091
2013,4,1.278846154,1.075280299,1.307532609,1.13740458
2013,5,1.368421053,1.194637537,1.669483715,1.19295302
2013,6,1.186813187,0.522028263,0.29687882,0.727144866
2011,8,0.988888889,0.870478413,0.753511283,0.925589837
2011,9,0.902621723,1.188337802,1.341629861,1.023529412
2011,10,0.726141079,0.876480541,0.654628728,0.88697318
2011,11,0.708571429,1.08043758,0.98263263,0.933045356
2011,12,0.39516129,1.181655747,0.877746568,1.097222222
2012,1,0.510204082,1.015625,0.736781529,1.078059072
2012,2,1.36,0.845657568,0.833985565,0.935420744
2012,3,2.088235294,0.970070423,1.359866398,1.058577406
2012,4,1.830985915,1.038112523,1.458247907,1.077075099
2012,5,1.415384615,1.22027972,1.77156064,1.080733945
2012,6,1.135869565,0.657115568,0.460201197,0.818336163
2012,7,1.248803828,1.146802326,1.46968493,1.06846473
2012,8,1.095785441,1.600126743,2.680226706,1.260194175
2012,9,0.874125874,0.63009901,0.371197107,0.762711864
2012,10,0.7,1.142049026,1.091235574,1.026262626
2012,11,0.582857143,0.967528894,0.71467559,0.856299213
2012,12,0.470588235,1.065984073,0.779510491,1.057471264
2013,1,0.645833333,1.239060832,1.233802044,1.234782609
2013,2,1.225806452,0.851851852,0.803413445,0.931338028
2013,3,2.657894737,1.053589484,1.809721488,1.122873346
2013,4,1.306930693,1.025911708,1.203223349,1.018518519
2013,5,1.439393939,1.17212348,1.648301168,1.117355372
2013,6,1.184210526,0.502793296,0.275101789,0.673076923
2011,8,0.988888889,0.870478413,0.753511283,0.925589837
2011,9,0.902621723,1.188337802,1.341629861,1.023529412
2011,10,0.726141079,0.876480541,0.654628728,0.88697318
2011,11,0.708571429,1.08043758,0.98263263,0.933045356
2011,12,0.39516129,1.181655747,0.877746568,1.097222222
2012,1,0.510204082,1.015625,0.736781529,1.078059072
2012,2,1.36,0.845657568,0.833985565,0.935420744
2012,3,2.088235294,0.970070423,1.359866398,1.058577406
2012,4,1.830985915,1.038112523,1.458247907,1.077075099
2012,5,1.415384615,1.22027972,1.77156064,1.080733945
2012,6,1.135869565,0.657115568,0.460201197,0.818336163
2012,7,1.248803828,1.146802326,1.46968493,1.06846473
2012,8,1.095785441,1.600126743,2.680226706,1.260194175
2012,9,0.874125874,0.63009901,0.371197107,0.762711864
2012,10,0.7,1.142049026,1.091235574,1.026262626
2012,11,0.582857143,0.967528894,0.71467559,0.856299213
2012,12,0.470588235,1.065984073,0.779510491,1.057471264
2013,1,0.645833333,1.239060832,1.233802044,1.234782609
2013,2,1.225806452,0.851851852,0.803413445,0.931338028
2013,3,2.657894737,1.053589484,1.809721488,1.122873346
2013,4,1.306930693,1.025911708,1.203223349,1.018518519
2013,5,1.439393939,1.17212348,1.648301168,1.117355372
2013,6,1.184210526,0.502793296,0.275101789,0.673076923
2011,8,0.995967742,0.975856261,0.950373552,0.956577267
2011,9,0.866396761,0.919447641,0.786887082,0.805073431
2011,10,0.714953271,1.030037547,0.897108436,0.99668325
2011,11,0.692810458,0.994532199,0.823274975,0.816971714
2011,12,0.320754717,1.172266341,0.778285818,1.024439919
2012,1,0.235294118,1.016154247,0.500869756,1.097415507
2012,2,2.5,0.82974359,1.088573647,0.971014493
2012,3,3.1,1.038318912,1.898201777,1.257462687
2012,4,1.951612903,1.119642857,1.751281129,1.151335312
2012,5,1.380165289,1.094098884,1.406302343,1.057989691
2012,6,1.209580838,0.720116618,0.570325928,0.891595615
2012,7,1.202970297,1.126855601,1.392720562,0.986338798
2012,8,1.061728395,1.537125749,2.434588193,1.246537396
2012,9,0.88372093,0.705492793,0.467888891,0.771111111
2012,10,0.684210526,1.018774158,0.858520591,0.900576369
2012,11,0.532051282,0.982113821,0.703558789,0.8224
2012,12,0.289156627,0.872516556,0.409368035,0.86770428
2013,1,0.375,1.352308665,1.119869188,1.304932735
2013,2,2.888888889,0.857811038,1.250687127,0.962199313
2013,3,3.576923077,1.185387132,2.657511895,1.355357143
2013,4,1.279569892,1.035418583,1.212729429,1.090909091
2013,5,1.487394958,1.113282985,1.511556188,1.11352657
2013,6,1.192090395,0.48603352,0.257921199,0.726681128
2011,8,0.988461538,0.947428571,0.89242729,0.94485842
2011,9,0.883268482,1.024728589,0.986879374,0.876971609
2011,10,0.713656388,0.975279576,0.803531372,0.978417266
2011,11,0.709876543,1.033796017,0.900453151,0.856617647
2011,12,0.356521739,1.153531816,0.794515114,1.06223176
2012,1,0.390243902,1.00708502,0.633578359,1.076767677
2012,2,1.625,0.854773869,0.931384823,0.971857411
2012,3,2.5,1.001763668,1.586720956,1.150579151
2012,4,1.907692308,1.073943662,1.593005088,1.110738255
2012,5,1.411290323,1.138797814,1.54064093,1.070996979
2012,6,1.182857143,0.686660269,0.512802327,0.853314528
2012,7,1.217391304,1.080363382,1.287818943,1.011570248
2012,8,1.079365079,1.65847348,2.857598729,1.289215686
2012,9,0.878676471,0.649765991,0.39575686,0.762991128
2012,10,0.690376569,1.138655462,1.077277748,0.965116279
2012,11,0.557575758,0.982604112,0.720956557,0.843373494
2012,12,0.391304348,0.956545064,0.572358592,0.955102041
2013,1,0.555555556,1.280426248,1.222004723,1.25
2013,2,1.5,0.858081472,0.901784318,0.952136752
2013,3,3.166666667,1.130678918,2.274991428,1.247755835
2013,4,1.294736842,1.017607223,1.178287078,1.050359712
2013,5,1.495934959,1.125998225,1.550714213,1.101369863
2013,6,1.190217391,0.486603625,0.258323446,0.702736318
2011,8,0.988888889,0.870478413,0.753511283,0.925589837
2011,9,0.902621723,1.188337802,1.341629861,1.023529412
2011,10,0.726141079,0.876480541,0.654628728,0.88697318
2011,11,0.708571429,1.08043758,0.98263263,0.933045356
2011,12,0.39516129,1.181655747,0.877746568,1.097222222
2012,1,0.510204082,1.015625,0.736781529,1.078059072
2012,2,1.36,0.845657568,0.833985565,0.935420744
2012,3,2.088235294,0.970070423,1.359866398,1.058577406
2012,4,1.830985915,1.038112523,1.458247907,1.077075099
2012,5,1.415384615,1.22027972,1.77156064,1.080733945
2012,6,1.135869565,0.657115568,0.460201197,0.818336163
2012,7,1.248803828,1.146802326,1.46968493,1.06846473
2012,8,1.095785441,1.600126743,2.680226706,1.260194175
2012,9,0.874125874,0.63009901,0.371197107,0.762711864
2012,10,0.7,1.142049026,1.091235574,1.026262626
2012,11,0.582857143,0.967528894,0.71467559,0.856299213
2012,12,0.470588235,1.065984073,0.779510491,1.057471264
2013,1,0.645833333,1.239060832,1.233802044,1.234782609
2013,2,1.225806452,0.851851852,0.803413445,0.931338028
2013,3,2.657894737,1.053589484,1.809721488,1.122873346
2013,4,1.306930693,1.025911708,1.203223349,1.018518519
2013,5,1.439393939,1.17212348,1.648301168,1.117355372
2013,6,1.184210526,0.502793296,0.275101789,0.673076923
2011,8,0.984732824,0.948574623,0.892898742,0.987837838
2011,9,0.88372093,1.002946376,0.945612049,0.949384405
2011,10,0.719298246,0.993537015,0.837187247,0.991354467
2011,11,0.695121951,1,0.833739738,0.944767442
2011,12,0.368421053,1.179775281,0.844832874,1.173846154
2012,1,0.428571429,1.018045113,0.678493442,1.002621232
2012,2,1.555555556,0.877400295,0.960148296,0.922875817
2012,3,2.392857143,0.969135802,1.452873027,1.116147309
2012,4,1.880597015,1.055008686,1.526370422,1.054568528
2012,5,1.396825397,1.175631175,1.633477849,1.14921781
2012,6,1.181818182,0.667600373,0.484516392,0.876439791
2012,7,1.216346154,1.097202797,1.32770749,1.031063321
2012,8,1.083003953,1.638623327,2.794301649,1.238702202
2012,9,0.875912409,0.660443407,0.408226842,0.762394761
2012,10,0.695833333,1.137809187,1.079919757,0.96196319
2012,11,0.562874251,0.942028986,0.665785333,0.808673469
2012,12,0.404255319,0.98956044,0.622604882,0.93533123
2013,1,0.578947368,1.275402554,1.23769634,1.286677909
2013,2,1.5,0.842403135,0.869131676,0.990825688
2013,3,2.939393939,1.137984496,2.220248512,1.231481481
2013,4,1.288659794,1.026793824,1.196838731,1.038668099
2013,5,1.48,1.123396727,1.535313845,1.125129266
2013,6,1.189189189,0.494094488,0.266222952,0.715073529
2011,8,0.99609375,1.008379888,1.014842059,0.939301973
2011,9,0.890196078,0.925761773,0.808614129,0.909531502
2011,10,0.726872247,0.913225613,0.711025556,0.907637655
2011,11,0.696969697,1.034076016,0.89271304,0.913894325
2011,12,0.373913043,1.219264892,0.909036758,1.167023555
2012,1,0.372093023,1.033783784,0.651906325,1.060550459
2012,2,1.75,0.801910508,0.850689031,0.863321799
2012,3,2.392857143,0.998119122,1.541072737,1.136272545
2012,4,1.835820896,1.119974874,1.699541265,1.130511464
2012,5,1.414634146,1.123387549,1.501002033,1.076443058
2012,6,1.143678161,0.768347479,0.631345741,0.857971014
2012,7,1.24120603,1.131254061,1.42574626,1.173986486
2012,8,1.085020243,1.502010339,2.349983239,1.158273381
2012,9,0.884328358,0.677246654,0.431320909,0.730434783
2012,10,0.700421941,1.014116318,0.860707154,0.884353741
2012,11,0.56626506,0.956570156,0.68856277,0.773076923
2012,12,0.382978723,0.974388824,0.58755958,0.870646766
2013,1,0.555555556,1.292114695,1.244416838,1.288571429
2013,2,1.65,0.849283403,0.926503888,1.037694013
2013,3,2.96969697,1.090909091,2.05084666,1.335470085
2013,4,1.275510204,1.062874251,1.275867987,1.1536
2013,5,1.4,1.144600939,1.550144606,1.163661581
2013,6,1.205714286,0.504922067,0.279943834,0.747318236
2011,8,1,0.948622881,0.89988537,0.968838527
2011,9,0.865671642,0.934673367,0.81282365,0.869883041
2011,10,0.74137931,1.048387097,0.946375667,1.003361345
2011,11,0.697674419,0.98974359,0.818223211,0.867671692
2011,12,0.408333333,1.253310305,1.003747873,1.11969112
2012,1,0.448979592,0.988975655,0.655366899,1.062068966
2012,2,1.590909091,0.830469113,0.869900642,0.939935065
2012,3,2.228571429,1.015659955,1.539961766,1.124352332
2012,4,1.769230769,1.110132159,1.639236476,1.113671275
2012,5,1.333333333,1.084821429,1.358894933,1.033103448
2012,6,1.184782609,0.695473251,0.526477963,0.861148198
2012,7,1.201834862,1.116370809,1.366278841,1.024806202
2012,8,1.061068702,1.518845701,2.376287945,1.243570348
2012,9,0.888489209,0.71035285,0.475635578,0.809002433
2012,10,0.704453441,1.098253275,1.012351105,0.984962406
2012,11,0.557471264,1.011431412,0.76380785,0.888549618
2012,12,0.391752577,0.954299754,0.570000918,0.917525773
2013,1,0.526315789,1.208032956,1.058719139,1.198501873
2013,2,2.1,0.860187553,1.072249754,0.996875
2013,3,2.666666667,1.159563925,2.19570382,1.219435737
2013,4,1.214285714,1.013247863,1.131336596,0.974293059
2013,5,1.411764706,1.089835512,1.411247126,1.105540897
2013,6,1.182291667,0.475619195,0.245969388,0.69928401
2011,8,0.996282528,0.888765295,0.78843416,0.950320513
2011,9,0.888059701,1.07008761,1.07909518,0.952782462
2011,10,0.735294118,0.933918129,0.747907964,0.916814159
2011,11,0.697142857,1.035065748,0.894533822,0.907335907
2011,12,0.409836066,1.243799153,0.990388527,1.106382979
2012,1,0.48,1.010214008,0.707045547,1.078846154
2012,2,1.5,0.821376986,0.826286562,0.921568627
2012,3,2.111111111,0.994138335,1.435982634,1.108317215
2012,4,1.789473684,1.081367925,1.564262468,1.106457243
2012,5,1.360294118,1.162486369,1.57613041,1.048895899
2012,6,1.151351351,0.678236398,0.493589739,0.84962406
2012,7,1.225352113,1.186721992,1.558936528,1.051327434
2012,8,1.08045977,1.476689977,2.26664212,1.213804714
2012,9,0.882978723,0.689029203,0.446118648,0.79334258
2012,10,0.702811245,1.058991982,0.940166332,0.991258741
2012,11,0.571428571,0.983234181,0.730793896,0.867724868
2012,12,0.43,1.019251925,0.681235558,0.979674797
2013,1,0.581395349,1.230976794,1.155408367,1.232365145
2013,2,1.68,0.852696186,0.942417369,0.961279461
2013,3,2.595238095,1.093059126,1.924757022,1.168126095
2013,4,1.247706422,1.032455315,1.190690076,1.00149925
2013,5,1.397058824,1.144874715,1.549256312,1.125748503
2013,6,1.184210526,0.496617589,0.268385255,0.688829787
2011,8,0.99609375,1.008379888,1.014842059,0.939301973
2011,9,0.890196078,0.925761773,0.808614129,0.909531502
2011,10,0.726872247,0.913225613,0.711025556,0.907637655
2011,11,0.696969697,1.034076016,0.89271304,0.913894325
2011,12,0.373913043,1.219264892,0.909036758,1.167023555
2012,1,0.372093023,1.033783784,0.651906325,1.060550459
2012,2,1.75,0.801910508,0.850689031,0.863321799
2012,3,2.392857143,0.998119122,1.541072737,1.136272545
2012,4,1.835820896,1.119974874,1.699541265,1.130511464
2012,5,1.414634146,1.123387549,1.501002033,1.076443058
2012,6,1.143678161,0.768347479,0.631345741,0.857971014
2012,7,1.24120603,1.131254061,1.42574626,1.173986486
2012,8,1.085020243,1.502010339,2.349983239,1.158273381
2012,9,0.884328358,0.677246654,0.431320909,0.730434783
2012,10,0.700421941,1.014116318,0.860707154,0.884353741
2012,11,0.56626506,0.956570156,0.68856277,0.773076923
2012,12,0.382978723,0.974388824,0.58755958,0.870646766
2013,1,0.555555556,1.292114695,1.244416838,1.288571429
2013,2,1.65,0.849283403,0.926503888,1.037694013
2013,3,2.96969697,1.090909091,2.05084666,1.335470085
2013,4,1.275510204,1.062874251,1.275867987,1.1536
2013,5,1.4,1.144600939,1.550144606,1.163661581
2013,6,1.205714286,0.504922067,0.279943834,0.747318236
2011,8,1.003846154,0.881773399,0.779018131,0.922398589
2011,9,0.908045977,1.076970826,1.105253241,0.977055449
2011,10,0.738396624,0.8,0.54995205,0.821917808
2011,11,0.72,1.062680115,0.958233515,0.928571429
2011,12,0.420634921,1.258305085,1.026891516,1.092307692
2012,1,0.509433962,1.033405172,0.762228545,1.105633803
2012,2,1.296296296,0.837851929,0.79925744,0.936305732
2012,3,2.028571429,0.94959552,1.284317695,1.124716553
2012,4,1.732394366,1.114023591,1.633473739,1.102822581
2012,5,1.422764228,1.207647059,1.739588487,1.087751371
2012,6,1.114285714,0.767169995,0.621271596,0.878991597
2012,7,1.271794872,1.108571429,1.385912774,1.053537285
2012,8,1.10483871,1.489690722,2.332607496,1.172413793
2012,9,0.894160584,0.668204537,0.422208139,0.736842105
2012,10,0.72244898,1,0.849969988,0.991596639
2012,11,0.615819209,0.913118527,0.654306033,0.81779661
2012,12,0.495412844,1.086326402,0.830623665,1.033678756
2013,1,0.62962963,1.290023202,1.320497617,1.275689223
2013,2,1.235294118,0.830935252,0.767396042,0.944990177
2013,3,2.380952381,1.024350649,1.619096182,1.122661123
2013,4,1.29,1.04701532,1.245090524,1.064814815
2013,5,1.325581395,1.232088799,1.747781825,1.180869565
2013,6,1.216374269,0.517199017,0.295018326,0.687776141
2011,8,0.996197719,0.927846072,0.859260086,0.975193798
2011,9,0.900763359,1.016705069,0.981059468,1.011128776
2011,10,0.733050847,0.87082153,0.649270044,0.924528302
2011,11,0.722543353,1.01691607,0.879026921,0.991496599
2011,12,0.424,1.230966091,0.986677234,1.212692967
2012,1,0.528301887,1.025467775,0.764337409,1
2012,2,1.25,0.896097314,0.897770556,0.922206506
2012,3,1.971428571,0.919117647,1.186131207,1.073619632
2012,4,1.768115942,1.08,1.550968155,1.027142857
2012,5,1.43442623,1.211965812,1.759218759,1.180806676
2012,6,1.131428571,0.741889986,0.585453745,0.885747939
2012,7,1.257575758,1.022813688,1.173167819,1.049202128
2012,8,1.108433735,1.638166047,2.825339936,1.209125475
2012,9,0.891304348,0.642586989,0.389831445,0.738993711
2012,10,0.719512195,1.121247793,1.066405269,0.997163121
2012,11,0.621468927,0.892913386,0.628533423,0.79943101
2012,12,0.509090909,1.0893592,0.846720124,0.985765125
2013,1,0.642857143,1.264975715,1.282985101,1.276173285
2013,2,1.111111111,0.822952218,0.713884554,0.997171146
2013,3,2.45,1.063245205,1.769497314,1.154609929
2013,4,1.285714286,1.027791321,1.197793982,1.030712531
2013,5,1.373015873,1.190227704,1.659961015,1.15852205
2013,6,1.219653179,0.508170586,0.285191924,0.703703704
2011,8,0.996138996,0.900859599,0.809979807,0.944108761
2011,9,0.887596899,1.063613232,1.065799105,0.9104
2011,10,0.72489083,0.92284689,0.725096166,0.913884007
2011,11,0.692771084,1.038885288,0.89831793,0.878846154
2011,12,0.365217391,1.202121023,0.873317392,1.054704595
