House,EnergyProduction
258,515.5783429999999
259,520.369105
260,511.87609699999996
261,514.29666
262,516.61175
263,500.337977
264,520.975875
265,519.0323129999999
266,519.0323129999999
267,520.975875
268,520.975875
269,501.371384
270,520.975875
271,525.711528
272,522.8886239999999
273,511.269327
274,520.975875
275,500.337977
276,511.87609699999996
277,530.181126
278,511.269327
279,517.781443
280,519.0323129999999
281,516.61175
282,505.227695
283,525.445473
284,517.781443
285,514.29666
286,501.371384
287,500.337977
288,517.781443
289,522.8886239999999
290,515.5783429999999
291,519.0323129999999
292,504.42953
293,514.327473
294,510.471162
295,511.269327
296,520.975875
297,511.739811
298,507.648258
299,525.445473
300,508.681665
301,520.70982
302,510.84268999999995
303,511.87609699999996
304,519.0323129999999
305,501.371384
306,511.269327
307,505.227695
308,511.269327
309,520.369105
310,520.70982
311,511.87609699999996
312,514.29666
313,525.711528
314,502.16954899999996
315,508.681665
316,514.29666
317,508.681665
318,508.681665
319,508.681665
320,520.70982
321,520.369105
322,511.739811
323,511.739811
324,505.227695
325,525.711528
326,507.648258
327,511.269327
328,518.152971
329,508.681665
330,517.781443
331,502.16954899999996
332,520.975875
333,522.8886239999999
334,525.445473
335,510.84268999999995
336,505.227695
337,501.371384
338,516.61175
339,508.681665
340,525.711528
341,516.61175
342,522.8886239999999
343,517.781443
344,504.42953
345,510.84268999999995
346,504.42953
347,514.958539
348,522.8886239999999
349,507.648258
350,515.5783429999999
351,519.0323129999999
352,510.471162
353,514.958539
354,517.781443
355,508.681665
356,511.739811
357,500.337977
358,511.739811
359,500.337977
360,522.8886239999999
361,510.84268999999995
362,519.0323129999999
363,508.681665
364,525.445473
365,530.181126
366,525.445473
367,510.84268999999995
368,520.975875
369,520.369105
370,518.152971
371,519.0323129999999
372,505.227695
373,518.152971
374,515.5783429999999
375,502.16954899999996
376,515.5783429999999
377,511.739811
378,508.681665
379,520.975875
380,517.781443
381,519.0323129999999
382,525.711528
383,510.471162
384,515.5783429999999
385,514.958539
386,516.61175
387,511.269327
388,525.711528
389,525.445473
390,514.327473
391,516.61175
392,511.87609699999996
393,525.711528
394,507.648258
395,530.181126
396,505.227695
397,507.648258
398,514.29666
399,519.0323129999999
400,514.327473
401,505.227695
402,520.975875
403,511.269327
404,505.227695
405,505.227695
406,504.42953
407,502.16954899999996
408,515.5783429999999
409,525.445473
410,504.42953
411,525.711528
412,511.739811
413,508.681665
414,501.371384
415,511.739811
416,507.648258
417,519.0323129999999
418,501.371384
419,515.5783429999999
420,517.781443
421,511.739811
422,515.5783429999999
423,519.0323129999999
424,520.975875
425,510.84268999999995
426,502.16954899999996
427,525.445473
428,514.327473
429,514.327473
430,517.781443
431,511.87609699999996
432,514.29666
433,514.958539
434,525.711528
435,514.327473
436,504.42953
437,508.681665
438,500.337977
439,500.337977
440,507.648258
441,500.337977
442,511.87609699999996
443,530.181126
444,520.70982
445,511.739811
446,514.327473
447,516.61175
448,514.958539
449,520.70982
450,507.648258
451,514.327473
452,505.227695
453,515.5783429999999
454,522.8886239999999
455,511.739811
456,507.648258
457,508.681665
458,522.8886239999999
459,525.445473
460,514.327473
461,516.61175
462,510.471162
463,520.975875
464,504.42953
465,505.227695
466,520.369105
467,511.269327
468,501.371384
469,500.337977
470,507.648258
471,522.8886239999999
472,504.42953
473,510.471162
474,507.648258
475,514.327473
476,501.371384
477,515.5783429999999
478,501.371384
479,520.70982
480,511.739811
481,514.29666
482,511.739811
483,510.471162
484,518.152971
485,525.445473
486,511.87609699999996
487,505.227695
488,511.739811
489,511.87609699999996
490,507.648258
491,507.648258
492,502.16954899999996
493,522.8886239999999
494,504.42953
495,520.975875
496,500.337977
497,508.681665
498,525.711528
499,519.0323129999999
500,514.958539
