"House","EnergyProduction"
198,535.452218083766
199,584.097286182252
200,752.716595194401
201,558.639321224439
202,532.337279589681
203,567.587592671791
204,618.350098510913
205,618.350098510913
206,526.542212089385
207,530.539451416342
208,752.716595194401
209,541.293563885796
210,786.410317621359
211,535.452218083766
212,844.106355401575
213,530.539451416342
214,558.639321224439
215,758.947118161817
216,562.222708157895
217,562.222708157895
218,592.934842918059
219,526.542212089385
220,526.542212089385
221,809.475121362544
222,752.716595194401
223,618.350098510913
224,562.222708157895
225,584.097286182252
226,532.337279589681
227,541.293563885796
228,587.809909799767
229,523.365662665711
230,809.475121362544
231,567.587592671791
232,654.135785480722
233,587.809909799767
234,750.187509282297
235,587.809909799767
236,786.410317621359
237,558.639321224439
238,594.762364708861
239,584.097286182252
240,558.639321224439
241,526.542212089385
242,567.587592671791
243,584.097286182252
244,532.337279589681
245,530.539451416342
246,562.222708157895
247,592.934842918059
248,618.350098510913
249,627.17703470303
250,587.809909799767
251,618.350098510913
252,530.539451416342
253,587.809909799767
254,587.809909799767
255,526.542212089385
256,644.674173139319
257,584.097286182252
258,758.947118161817
259,530.539451416342
260,618.350098510913
261,558.639321224439
262,844.106355401575
263,541.293563885796
264,526.542212089385
265,786.410317621359
266,786.410317621359
267,526.542212089385
268,526.542212089385
269,627.17703470303
270,526.542212089385
271,752.716595194401
272,809.475121362544
273,621.640400406619
274,526.542212089385
275,541.293563885796
276,618.350098510913
277,976.201922717949
278,621.640400406619
279,587.809909799767
280,786.410317621359
281,844.106355401575
282,654.135785480722
283,750.187509282297
284,587.809909799767
285,558.639321224439
286,627.17703470303
287,541.293563885796
288,587.809909799767
289,809.475121362544
290,758.947118161817
291,786.410317621359
292,567.587592671791
293,562.222708157895
294,535.452218083766
295,621.640400406619
296,526.542212089385
297,619.832394698829
298,594.762364708861
299,750.187509282297
300,678.641230176817
301,523.365662665711
302,532.337279589681
303,618.350098510913
304,786.410317621359
305,627.17703470303
306,621.640400406619
307,654.135785480722
308,621.640400406619
309,530.539451416342
310,523.365662665711
311,618.350098510913
312,558.639321224439
313,752.716595194401
314,712.690336301676
315,678.641230176817
316,558.639321224439
317,678.641230176817
318,678.641230176817
319,678.641230176817
320,523.365662665711
321,530.539451416342
322,619.832394698829
323,619.832394698829
324,654.135785480722
325,752.716595194401
326,592.934842918059
327,621.640400406619
328,584.097286182252
329,678.641230176817
330,587.809909799767
331,712.690336301676
332,526.542212089385
333,809.475121362544
334,750.187509282297
335,532.337279589681
336,654.135785480722
337,627.17703470303
338,844.106355401575
339,678.641230176817
340,752.716595194401
341,844.106355401575
342,809.475121362544
343,587.809909799767
344,567.587592671791
345,532.337279589681
346,567.587592671791
347,644.674173139319
348,809.475121362544
349,594.762364708861
350,758.947118161817
351,786.410317621359
352,535.452218083766
353,644.674173139319
354,587.809909799767
355,678.641230176817
356,619.832394698829
357,541.293563885796
358,619.832394698829
359,541.293563885796
360,809.475121362544
361,532.337279589681
362,786.410317621359
363,678.641230176817
364,750.187509282297
365,976.201922717949
366,750.187509282297
367,532.337279589681
368,526.542212089385
369,530.539451416342
370,584.097286182252
371,786.410317621359
372,654.135785480722
373,584.097286182252
374,758.947118161817
375,712.690336301676
376,758.947118161817
377,619.832394698829
378,678.641230176817
379,526.542212089385
380,587.809909799767
381,786.410317621359
382,752.716595194401
383,535.452218083766
384,758.947118161817
385,644.674173139319
386,844.106355401575
387,621.640400406619
388,752.716595194401
389,750.187509282297
390,562.222708157895
391,844.106355401575
392,618.350098510913
393,752.716595194401
394,594.762364708861
395,976.201922717949
396,654.135785480722
397,594.762364708861
398,558.639321224439
399,786.410317621359
400,562.222708157895
401,654.135785480722
402,526.542212089385
403,621.640400406619
404,654.135785480722
405,654.135785480722
406,567.587592671791
407,712.690336301676
408,758.947118161817
409,750.187509282297
410,567.587592671791
411,752.716595194401
412,619.832394698829
413,678.641230176817
414,627.17703470303
415,619.832394698829
416,592.934842918059
417,786.410317621359
418,627.17703470303
419,758.947118161817
420,587.809909799767
421,619.832394698829
422,758.947118161817
423,786.410317621359
424,526.542212089385
425,532.337279589681
426,712.690336301676
427,750.187509282297
428,562.222708157895
429,562.222708157895
430,587.809909799767
431,618.350098510913
432,558.639321224439
433,644.674173139319
434,752.716595194401
435,562.222708157895
436,567.587592671791
437,678.641230176817
438,541.293563885796
439,541.293563885796
440,594.762364708861
441,541.293563885796
442,618.350098510913
443,976.201922717949
444,523.365662665711
445,619.832394698829
446,562.222708157895
447,844.106355401575
448,644.674173139319
449,523.365662665711
450,594.762364708861
451,562.222708157895
452,654.135785480722
453,758.947118161817
454,809.475121362544
455,619.832394698829
456,592.934842918059
457,678.641230176817
458,809.475121362544
459,750.187509282297
460,562.222708157895
461,844.106355401575
462,535.452218083766
463,526.542212089385
464,567.587592671791
465,654.135785480722
466,530.539451416342
467,621.640400406619
468,627.17703470303
469,541.293563885796
470,592.934842918059
471,809.475121362544
472,567.587592671791
473,535.452218083766
474,594.762364708861
475,562.222708157895
476,627.17703470303
477,758.947118161817
478,627.17703470303
479,523.365662665711
480,619.832394698829
481,558.639321224439
482,619.832394698829
483,535.452218083766
484,584.097286182252
485,750.187509282297
486,618.350098510913
487,654.135785480722
488,619.832394698829
489,618.350098510913
490,594.762364708861
491,592.934842918059
492,712.690336301676
493,809.475121362544
494,567.587592671791
495,526.542212089385
496,541.293563885796
497,678.641230176817
498,752.716595194401
499,786.410317621359
500,644.674173139319
